Macon County|North Carolina|33875
Madison County|North Carolina|21157
Martin County|North Carolina|23454
Mecklenburg County|North Carolina|1012539
Mitchell County|North Carolina|15311
Montgomery County|North Carolina|27395
Moore County|North Carolina|93077
Nash County|North Carolina|94357
New Hanover County|North Carolina|216298
Northampton County|North Carolina|20463
Onslow County|North Carolina|187589
Orange County|North Carolina|140420
Pamlico County|North Carolina|12948
Pasquotank County|North Carolina|39787
Pender County|North Carolina|56250
Perquimans County|North Carolina|13466
Person County|North Carolina|39132
Pitt County|North Carolina|175354
Polk County|North Carolina|20357
Randolph County|North Carolina|142778
Richmond County|North Carolina|45733
Robeson County|North Carolina|134760
Rockingham County|North Carolina|91696
Rowan County|North Carolina|138630
Rutherford County|North Carolina|66600
Sampson County|North Carolina|64050
Scotland County|North Carolina|35576
Stanly County|North Carolina|60600
Stokes County|North Carolina|46419
Surry County|North Carolina|72968
Swain County|North Carolina|14274
Transylvania County|North Carolina|33045
Tyrrell County|North Carolina|4115
Union County|North Carolina|218568
Vance County|North Carolina|44614
Wake County|North Carolina|998691
Warren County|North Carolina|20231
Washington County|North Carolina|12570
Watauga County|North Carolina|52560
Wayne County|North Carolina|124456
Wilkes County|North Carolina|68838
Wilson County|North Carolina|81401
Yadkin County|North Carolina|37792
Yancey County|North Carolina|17614
Adams County|North Dakota|2384
Barnes County|North Dakota|11144
Benson County|North Dakota|6833
Billings County|North Dakota|901
Bottineau County|North Dakota|6650
Bowman County|North Dakota|3247
Burke County|North Dakota|2245
Burleigh County|North Dakota|90503
Cass County|North Dakota|167005
Cavalier County|North Dakota|3855
Dickey County|North Dakota|5150
Divide County|North Dakota|2432
Dunn County|North Dakota|4399
Eddy County|North Dakota|2377
Emmons County|North Dakota|3422
Foster County|North Dakota|3362
Golden Valley County|North Dakota|1825
Grand Forks County|North Dakota|70138
Grant County|North Dakota|2361
Griggs County|North Dakota|2319
Hettinger County|North Dakota|2660
Kidder County|North Dakota|2424
LaMoure County|North Dakota|4149
Logan County|North Dakota|1944
McHenry County|North Dakota|5988
McIntosh County|North Dakota|2801
McKenzie County|North Dakota|10996
McLean County|North Dakota|9578
Mercer County|North Dakota|8746
Morton County|North Dakota|29822
Mountrail County|North Dakota|9782
Nelson County|North Dakota|3045
Oliver County|North Dakota|1850
Pembina County|North Dakota|7128
Pierce County|North Dakota|4404
Ramsey County|North Dakota|11564
Ransom County|North Dakota|5446
Renville County|North Dakota|2587
Richland County|North Dakota|16432
Rolette County|North Dakota|14616
Sargent County|North Dakota|3931
Sheridan County|North Dakota|1326
Sioux County|North Dakota|4422
Slope County|North Dakota|765
Stark County|North Dakota|30372
Steele County|North Dakota|1955
Stutsman County|North Dakota|21129
Towner County|North Dakota|2310
Traill County|North Dakota|8082
Walsh County|North Dakota|10970
Ward County|North Dakota|69384
Wells County|North Dakota|4192
Williams County|North Dakota|32130
Adams County|Ohio|28129
Allen County|Ohio|105040
Ashland County|Ohio|53035
Ashtabula County|Ohio|99175
Athens County|Ohio|64713
Auglaize County|Ohio|45841
Belmont County|Ohio|69461
Brown County|Ohio|44116
Butler County|Ohio|374158
Carroll County|Ohio|28187
Champaign County|Ohio|39128
Clark County|Ohio|136554
Clermont County|Ohio|201560
Clinton County|Ohio|41835
Columbiana County|Ohio|105686
Coshocton County|Ohio|36516
Crawford County|Ohio|42480
Cuyahoga County|Ohio|1259828
Darke County|Ohio|52196
Defiance County|Ohio|38510
Delaware County|Ohio|189113
Erie County|Ohio|75828
Fairfield County|Ohio|150381
Fayette County|Ohio|28800
Franklin County|Ohio|1231393
Fulton County|Ohio|42580
Gallia County|Ohio|30397
Geauga County|Ohio|94295
Greene County|Ohio|163820
Guernsey County|Ohio|39590
Hamilton County|Ohio|806631
Hancock County|Ohio|75337
Hardin County|Ohio|31796
Harrison County|Ohio|15543
Henry County|Ohio|27937
Highland County|Ohio|43045
Hocking County|Ohio|28725
Holmes County|Ohio|43898
Huron County|Ohio|58714
Jackson County|Ohio|32748
Jefferson County|Ohio|67694
Knox County|Ohio|61167
Lake County|Ohio|229230
Lawrence County|Ohio|61623
Licking County|Ohio|169390
Logan County|Ohio|45507
Lorain County|Ohio|304216
Lucas County|Ohio|435286
Madison County|Ohio|43918
Mahoning County|Ohio|233204
Marion County|Ohio|65720
Medina County|Ohio|176029
Meigs County|Ohio|23331
Mercer County|Ohio|40831
Miami County|Ohio|103900
Monroe County|Ohio|14465
Montgomery County|Ohio|533116
Morgan County|Ohio|14843
Morrow County|Ohio|35152
Muskingum County|Ohio|85818
Noble County|Ohio|14363
Ottawa County|Ohio|41154
Paulding County|Ohio|18989
Perry County|Ohio|35812
Pickaway County|Ohio|56876
Pike County|Ohio|28256
Portage County|Ohio|161882
Preble County|Ohio|41586
Putnam County|Ohio|34171
Richland County|Ohio|121942
Ross County|Ohio|77159
Sandusky County|Ohio|60179
Scioto County|Ohio|77258
Seneca County|Ohio|55669
Shelby County|Ohio|48951
Stark County|Ohio|375736
Summit County|Ohio|541943
Trumbull County|Ohio|205175
Tuscarawas County|Ohio|92788
Union County|Ohio|53776
Van Wert County|Ohio|28462
Vinton County|Ohio|13234
Warren County|Ohio|221659
Washington County|Ohio|61213
Wayne County|Ohio|115537
Williams County|Ohio|37291
Wood County|Ohio|129590
Wyandot County|Ohio|22353
Adair County|Oklahoma|22186
Alfalfa County|Oklahoma|5790
Atoka County|Oklahoma|13796
Beaver County|Oklahoma|5486
Beckham County|Oklahoma|23691
Blaine County|Oklahoma|9917
Bryan County|Oklahoma|44486
Caddo County|Oklahoma|29317
Canadian County|Oklahoma|129582
Carter County|Oklahoma|48821
Cherokee County|Oklahoma|48341
Choctaw County|Oklahoma|15161
Cimarron County|Oklahoma|2294
Cleveland County|Oklahoma|269908
Coal County|Oklahoma|5807
Comanche County|Oklahoma|125033
Cotton County|Oklahoma|6150
Craig County|Oklahoma|14582
Creek County|Oklahoma|70632
Custer County|Oklahoma|29500
Delaware County|Oklahoma|41446
Dewey County|Oklahoma|4914
Ellis County|Oklahoma|4150
Garfield County|Oklahoma|63091
Garvin County|Oklahoma|27561
Grady County|Oklahoma|53854
Grant County|Oklahoma|4501
Greer County|Oklahoma|6151
Harmon County|Oklahoma|2798
Harper County|Oklahoma|3812
Haskell County|Oklahoma|12896
Hughes County|Oklahoma|13806
Jackson County|Oklahoma|25998
Jefferson County|Oklahoma|6292
Johnston County|Oklahoma|11103
Kay County|Oklahoma|45478
Kingfisher County|Oklahoma|15532
Kiowa County|Oklahoma|9336
Latimer County|Oklahoma|10693
Le Flore County|Oklahoma|49761
Lincoln County|Oklahoma|34619
Logan County|Oklahoma|45276
Love County|Oklahoma|9773
McClain County|Oklahoma|37313
McCurtain County|Oklahoma|33050
McIntosh County|Oklahoma|20088
Major County|Oklahoma|7750
Marshall County|Oklahoma|16182
Mayes County|Oklahoma|40816
Murray County|Oklahoma|13803
Muskogee County|Oklahoma|69966
Noble County|Oklahoma|11494
Nowata County|Oklahoma|10524
Okfuskee County|Oklahoma|12186
Oklahoma County|Oklahoma|766215
Okmulgee County|Oklahoma|39095
Osage County|Oklahoma|47981
Ottawa County|Oklahoma|32105
Pawnee County|Oklahoma|16401
Payne County|Oklahoma|80264
Pittsburg County|Oklahoma|44626
Pontotoc County|Oklahoma|38005
Pottawatomie County|Oklahoma|71811
Pushmataha County|Oklahoma|11125
Roger Mills County|Oklahoma|3761
Rogers County|Oklahoma|89815
Seminole County|Oklahoma|25421
Sequoyah County|Oklahoma|41358
Stephens County|Oklahoma|44493
Texas County|Oklahoma|21853
Tillman County|Oklahoma|7628
Tulsa County|Oklahoma|629598
Wagoner County|Oklahoma|75702
Washington County|Oklahoma|51937
Washita County|Oklahoma|11547
Woods County|Oklahoma|9288
Woodward County|Oklahoma|21529
Baker County|Oregon|16059
Benton County|Oregon|86316
Clackamas County|Oregon|394972
Clatsop County|Oregon|37474
Columbia County|Oregon|49459
Coos County|Oregon|62475
Crook County|Oregon|20998
Curry County|Oregon|22335
Deschutes County|Oregon|170388
Douglas County|Oregon|106972
Gilliam County|Oregon|1932
Grant County|Oregon|7180
Harney County|Oregon|7126
Hood River County|Oregon|22885
Jackson County|Oregon|210287
Jefferson County|Oregon|22192
Josephine County|Oregon|83599
Klamath County|Oregon|65455
Lake County|Oregon|7838
Lane County|Oregon|358337
Lincoln County|Oregon|46406
Linn County|Oregon|119356
Malheur County|Oregon|30359
Marion County|Oregon|326110
Morrow County|Oregon|11187
Multnomah County|Oregon|776712
Polk County|Oregon|77916
Sherman County|Oregon|1710
Tillamook County|Oregon|25342
Umatilla County|Oregon|76705
Union County|Oregon|25691
Wallowa County|Oregon|6820
Wasco County|Oregon|25515
Washington County|Oregon|562998
Wheeler County|Oregon|1375
Yamhill County|Oregon|101758
Adams County|Pennsylvania|101714
Allegheny County|Pennsylvania|1231255
Armstrong County|Pennsylvania|67785
Beaver County|Pennsylvania|169392
Bedford County|Pennsylvania|48946
Berks County|Pennsylvania|413691
Blair County|Pennsylvania|125955
Bradford County|Pennsylvania|61784
Bucks County|Pennsylvania|626685
Butler County|Pennsylvania|185943
Cambria County|Pennsylvania|137732
Cameron County|Pennsylvania|4805
Carbon County|Pennsylvania|64441
Centre County|Pennsylvania|158742
Chester County|Pennsylvania|512784
Clarion County|Pennsylvania|38821
Clearfield County|Pennsylvania|81191
Clinton County|Pennsylvania|39745
Columbia County|Pennsylvania|67122
Crawford County|Pennsylvania|87175
Cumberland County|Pennsylvania|243762
Dauphin County|Pennsylvania|271453
Delaware County|Pennsylvania|562960
Elk County|Pennsylvania|31194
Erie County|Pennsylvania|278443
Fayette County|Pennsylvania|134086
Forest County|Pennsylvania|7518
Franklin County|Pennsylvania|152892
Fulton County|Pennsylvania|14632
Greene County|Pennsylvania|37843
Huntingdon County|Pennsylvania|45750
Indiana County|Pennsylvania|87706
Jefferson County|Pennsylvania|44638
Juniata County|Pennsylvania|24796
Lackawanna County|Pennsylvania|212719
Lancaster County|Pennsylvania|533320
Lawrence County|Pennsylvania|88771
Lebanon County|Pennsylvania|136359
Lehigh County|Pennsylvania|357823
Luzerne County|Pennsylvania|318829
Lycoming County|Pennsylvania|116508
McKean County|Pennsylvania|42554
Mercer County|Pennsylvania|114884
Mifflin County|Pennsylvania|46552
Monroe County|Pennsylvania|166314
Montgomery County|Pennsylvania|816857
Montour County|Pennsylvania|18641
Northampton County|Pennsylvania|300654
Northumberland County|Pennsylvania|93944
Perry County|Pennsylvania|45634
Philadelphia County|Pennsylvania|1560297
Pike County|Pennsylvania|56191
Potter County|Pennsylvania|17206
Schuylkill County|Pennsylvania|145797
Snyder County|Pennsylvania|40323
Somerset County|Pennsylvania|76218
Sullivan County|Pennsylvania|6339
Susquehanna County|Pennsylvania|41920
Tioga County|Pennsylvania|42274
Union County|Pennsylvania|44874
Venango County|Pennsylvania|53529
Warren County|Pennsylvania|40703
Washington County|Pennsylvania|208187
Wayne County|Pennsylvania|51401
Westmoreland County|Pennsylvania|359320
Wyoming County|Pennsylvania|28131
York County|Pennsylvania|440755
Bristol County|Rhode Island|49060
Kent County|Rhode Island|165128
Newport County|Rhode Island|82358
Providence County|Rhode Island|631974
Washington County|Rhode Island|126653
Abbeville County|South Carolina|24965
Aiken County|South Carolina|164753
Allendale County|South Carolina|9695
Anderson County|South Carolina|192810
Bamberg County|South Carolina|15182
Barnwell County|South Carolina|21959
Beaufort County|South Carolina|175852
Berkeley County|South Carolina|198205
Calhoun County|South Carolina|14878
Charleston County|South Carolina|381015
Cherokee County|South Carolina|56024
Chester County|South Carolina|32337
Chesterfield County|South Carolina|46125
Clarendon County|South Carolina|34113
Colleton County|South Carolina|37771
Darlington County|South Carolina|67799
Dillon County|South Carolina|31127
Dorchester County|South Carolina|148469
Edgefield County|South Carolina|26553
Fairfield County|South Carolina|22976
Florence County|South Carolina|139231
Georgetown County|South Carolina|60773
Greenville County|South Carolina|482752
Greenwood County|South Carolina|69520
Hampton County|South Carolina|20405
Horry County|South Carolina|298832
Jasper County|South Carolina|27170
Kershaw County|South Carolina|63161
Lancaster County|South Carolina|83160
Laurens County|South Carolina|66533
Lee County|South Carolina|18343
Lexington County|South Carolina|277888
McCormick County|South Carolina|9846
Marion County|South Carolina|31933
Marlboro County|South Carolina|27924
Newberry County|South Carolina|37783
Oconee County|South Carolina|75192
Orangeburg County|South Carolina|90090
Pickens County|South Carolina|120368
Richland County|South Carolina|401566
Saluda County|South Carolina|20026
Spartanburg County|South Carolina|293542
Sumter County|South Carolina|107919
Union County|South Carolina|27876
Williamsburg County|South Carolina|32695
York County|South Carolina|245346
Aurora County|South Dakota|2745
Beadle County|South Dakota|18169
Bennett County|South Dakota|3430
Bon Homme County|South Dakota|7023
Brookings County|South Dakota|33314
Brown County|South Dakota|38408
Brule County|South Dakota|5309
Buffalo County|South Dakota|2077
Butte County|South Dakota|10298
Campbell County|South Dakota|1386
Charles Mix County|South Dakota|9287
Clark County|South Dakota|3645
Clay County|South Dakota|13932
Codington County|South Dakota|27938
Corson County|South Dakota|4182
Custer County|South Dakota|8445
Davison County|South Dakota|19885
Day County|South Dakota|5588
Deuel County|South Dakota|4312
Dewey County|South Dakota|5662
Douglas County|South Dakota|2973
Edmunds County|South Dakota|3983
Fall River County|South Dakota|6845
Faulk County|South Dakota|2357
Grant County|South Dakota|7241
Gregory County|South Dakota|4217
Haakon County|South Dakota|1847
Hamlin County|South Dakota|5989
Hand County|South Dakota|3345
Hanson County|South Dakota|3419
Harding County|South Dakota|1250
Hughes County|South Dakota|17642
Hutchinson County|South Dakota|7200
Hyde County|South Dakota|1396
Jackson County|South Dakota|3274
Jerauld County|South Dakota|2007
Jones County|South Dakota|975
Kingsbury County|South Dakota|5075
Lake County|South Dakota|12368
Lawrence County|South Dakota|24657
Lincoln County|South Dakota|51548
Lyman County|South Dakota|3877
McCook County|South Dakota|5649
McPherson County|South Dakota|2429
Marshall County|South Dakota|4683
Meade County|South Dakota|26951
Mellette County|South Dakota|2100
Miner County|South Dakota|2316
Minnehaha County|South Dakota|182882
Moody County|South Dakota|6367
Pennington County|South Dakota|108242
Perkins County|South Dakota|3033
Potter County|South Dakota|2340
Roberts County|South Dakota|10374
Sanborn County|South Dakota|2336
Shannon County|South Dakota|14218
Spink County|South Dakota|6598
Stanley County|South Dakota|2983
Sully County|South Dakota|1438
Todd County|South Dakota|9882
Tripp County|South Dakota|5512
Turner County|South Dakota|8272
Union County|South Dakota|15029
Walworth County|South Dakota|5511
Yankton County|South Dakota|22684
Ziebach County|South Dakota|2826
Anderson County|Tennessee|75528
Bedford County|Tennessee|46627
Benton County|Tennessee|16145
Bledsoe County|Tennessee|13931
Blount County|Tennessee|126339
Bradley County|Tennessee|102975
Campbell County|Tennessee|39918
Cannon County|Tennessee|13757
Carroll County|Tennessee|28370
Carter County|Tennessee|56886
Cheatham County|Tennessee|39764
Chester County|Tennessee|17379
Claiborne County|Tennessee|31592
Clay County|Tennessee|7765
Cocke County|Tennessee|35374
Coffee County|Tennessee|53623
Crockett County|Tennessee|14668
Cumberland County|Tennessee|57985
Davidson County|Tennessee|668347
Decatur County|Tennessee|11666
DeKalb County|Tennessee|19268
Dickson County|Tennessee|50575
Dyer County|Tennessee|37935
Fayette County|Tennessee|39011
Fentress County|Tennessee|17855
Franklin County|Tennessee|41402
Gibson County|Tennessee|49472
Giles County|Tennessee|28853
Grainger County|Tennessee|22864
Greene County|Tennessee|68335
Grundy County|Tennessee|13425
Hamblen County|Tennessee|63036
Hamilton County|Tennessee|351220
Hancock County|Tennessee|6657
Hardeman County|Tennessee|25965
Hardin County|Tennessee|25870
Hawkins County|Tennessee|56735
Haywood County|Tennessee|18185
Henderson County|Tennessee|28009
Henry County|Tennessee|32204
Hickman County|Tennessee|24384
Houston County|Tennessee|8267
Humphreys County|Tennessee|18135
Jackson County|Tennessee|11568
Jefferson County|Tennessee|52677
Johnson County|Tennessee|17859
Knox County|Tennessee|448644
Lake County|Tennessee|7631
Lauderdale County|Tennessee|27382
Lawrence County|Tennessee|42274
Lewis County|Tennessee|11906
Lincoln County|Tennessee|33637
Loudon County|Tennessee|50771
McMinn County|Tennessee|52626
McNairy County|Tennessee|26267
Macon County|Tennessee|23003
Madison County|Tennessee|98178
Marion County|Tennessee|28407
Marshall County|Tennessee|31269
Maury County|Tennessee|85515
Meigs County|Tennessee|11701
Monroe County|Tennessee|45233
Montgomery County|Tennessee|189961
Moore County|Tennessee|6319
Morgan County|Tennessee|21660
Obion County|Tennessee|30941
Overton County|Tennessee|22028
Perry County|Tennessee|7822
Pickett County|Tennessee|5124
Polk County|Tennessee|16730
Putnam County|Tennessee|74165
Rhea County|Tennessee|32641
Roane County|Tennessee|52748
Robertson County|Tennessee|68079
Rutherford County|Tennessee|288906
Scott County|Tennessee|21987
Sequatchie County|Tennessee|14704
Sevier County|Tennessee|95110
Shelby County|Tennessee|938803
Smith County|Tennessee|19009
Stewart County|Tennessee|13279
Sullivan County|Tennessee|157047
Sumner County|Tennessee|172706
Tipton County|Tennessee|61623
Trousdale County|Tennessee|8002
Unicoi County|Tennessee|17963
Union County|Tennessee|19113
Van Buren County|Tennessee|5633
Warren County|Tennessee|39969
Washington County|Tennessee|126242
Wayne County|Tennessee|16913
Weakley County|Tennessee|34373
White County|Tennessee|26301
Williamson County|Tennessee|205226
Wilson County|Tennessee|125376
Anderson County|Texas|57627
Andrews County|Texas|17477
Angelina County|Texas|87750
Aransas County|Texas|24972
Archer County|Texas|8811
Armstrong County|Texas|1955
Atascosa County|Texas|47774
Austin County|Texas|29114
Bailey County|Texas|6910
Bandera County|Texas|20892
Bastrop County|Texas|78069
Baylor County|Texas|3592
Bee County|Texas|32863
Bell County|Texas|329140
Bexar County|Texas|1855866
Blanco County|Texas|10812
Borden County|Texas|652
Bosque County|Texas|17780
Bowie County|Texas|93275
Brazoria County|Texas|338124
Brazos County|Texas|209152
Brewster County|Texas|9173
Briscoe County|Texas|1536
Brooks County|Texas|7194
Brown County|Texas|37653
Burleson County|Texas|17253
Burnet County|Texas|44943
Caldwell County|Texas|39810
Calhoun County|Texas|21797
Callahan County|Texas|13513
Cameron County|Texas|420392
Camp County|Texas|12621
Carson County|Texas|6013
Cass County|Texas|30261
Castro County|Texas|7781
Chambers County|Texas|38145
Cherokee County|Texas|50902
Childress County|Texas|7089
Clay County|Texas|10370
Cochran County|Texas|2935
Coke County|Texas|3254
Coleman County|Texas|8430
Collin County|Texas|885241
Collingsworth County|Texas|3017
Colorado County|Texas|20719
Comal County|Texas|123694
Comanche County|Texas|13550
Concho County|Texas|4050
Cooke County|Texas|38761
Coryell County|Texas|75562
Cottle County|Texas|1415
Crane County|Texas|4950
Crockett County|Texas|3812
Crosby County|Texas|5899
Culberson County|Texas|2266
Dallam County|Texas|7135
Dallas County|Texas|2518638
Dawson County|Texas|13372
Deaf Smith County|Texas|19195
Delta County|Texas|5238
Denton County|Texas|753363
DeWitt County|Texas|20684
Dickens County|Texas|2218
Dimmit County|Texas|11089
Donley County|Texas|3543
Duval County|Texas|11533
Eastland County|Texas|18176
Ector County|Texas|153904
Edwards County|Texas|1879
Ellis County|Texas|159317
El Paso County|Texas|833487
Erath County|Texas|40147
Falls County|Texas|16989
Fannin County|Texas|33752
Fayette County|Texas|24833
Fisher County|Texas|3831
Floyd County|Texas|5949
Foard County|Texas|1275
Fort Bend County|Texas|685345
Franklin County|Texas|10600
Freestone County|Texas|19762
Frio County|Texas|18531
Gaines County|Texas|19425
Galveston County|Texas|314198
Garza County|Texas|6435
Gillespie County|Texas|25520
Glasscock County|Texas|1291
Goliad County|Texas|7549
Gonzales County|Texas|20462
Gray County|Texas|23044
Grayson County|Texas|123534
Gregg County|Texas|123204
Grimes County|Texas|27172
Guadalupe County|Texas|147250
Hale County|Texas|34720
Hall County|Texas|3147
Hamilton County|Texas|8199
Hansford County|Texas|5509
Hardeman County|Texas|3928
Hardin County|Texas|55621
Harris County|Texas|4441370
Harrison County|Texas|67336
Hartley County|Texas|6089
Haskell County|Texas|5769
Hays County|Texas|185025
Hemphill County|Texas|4180
Henderson County|Texas|79290
Hidalgo County|Texas|831073
Hill County|Texas|34848
Hockley County|Texas|23577
Hood County|Texas|53921
Hopkins County|Texas|35921
Houston County|Texas|22741
Howard County|Texas|36651
Hudspeth County|Texas|3211
Hunt County|Texas|88493
Hutchinson County|Texas|21773
Irion County|Texas|1574
Jack County|Texas|8855
Jackson County|Texas|14739
Jasper County|Texas|35552
Jeff Davis County|Texas|2204
Jefferson County|Texas|252235
Jim Hogg County|Texas|5255
Jim Wells County|Texas|41353
Johnson County|Texas|157456
Jones County|Texas|19936
Karnes County|Texas|14906
Kaufman County|Texas|111236
Kendall County|Texas|38880
Kenedy County|Texas|400
Kent County|Texas|785
Kerr County|Texas|50562
Kimble County|Texas|4438
King County|Texas|262
Kinney County|Texas|3526
Kleberg County|Texas|32190
Knox County|Texas|3858
Lamar County|Texas|49523
Lamb County|Texas|13574
Lampasas County|Texas|20156
La Salle County|Texas|7474
Lavaca County|Texas|19721
Lee County|Texas|16742
Leon County|Texas|16861
Liberty County|Texas|78117
Limestone County|Texas|23524
Lipscomb County|Texas|3553
Live Oak County|Texas|12091
Llano County|Texas|19510
Loving County|Texas|86
Lubbock County|Texas|293974
Lynn County|Texas|5771
McCulloch County|Texas|8199
McLennan County|Texas|243441
McMullen County|Texas|805
Madison County|Texas|13861
Marion County|Texas|10149
Martin County|Texas|5460
Mason County|Texas|4071
Matagorda County|Texas|36519
Maverick County|Texas|57023
Medina County|Texas|47894
Menard County|Texas|2147
Midland County|Texas|155830
Milam County|Texas|24256
Mills County|Texas|4870
Mitchell County|Texas|9076
Montague County|Texas|19416
Montgomery County|Texas|518947
Moore County|Texas|22148
Morris County|Texas|12743
Motley County|Texas|1153
Nacogdoches County|Texas|65301
Navarro County|Texas|48195
Newton County|Texas|14138
Nolan County|Texas|15093
Nueces County|Texas|356221
Ochiltree County|Texas|10758
Oldham County|Texas|2070
Orange County|Texas|83433
Palo Pinto County|Texas|28096
Panola County|Texas|23769
Parker County|Texas|123164
Parmer County|Texas|9908
Pecos County|Texas|15893
Polk County|Texas|46079
Potter County|Texas|121627
Presidio County|Texas|6976
Rains County|Texas|11032
Randall County|Texas|128220
Reagan County|Texas|3755
Real County|Texas|3371
Red River County|Texas|12446
Reeves County|Texas|14349
Refugio County|Texas|7302
Roberts County|Texas|928
Robertson County|Texas|16500
Rockwall County|Texas|87809
Runnels County|Texas|10416
Rusk County|Texas|53923
Sabine County|Texas|10350
San Augustine County|Texas|8610
San Jacinto County|Texas|27099
San Patricio County|Texas|66915
San Saba County|Texas|5622
Schleicher County|Texas|3162
Scurry County|Texas|17328
Shackelford County|Texas|3343
Shelby County|Texas|25515
Sherman County|Texas|3084
Smith County|Texas|218842
Somervell County|Texas|8694
Starr County|Texas|62955
Stephens County|Texas|9405
Sterling County|Texas|1339
Stonewall County|Texas|1403
Sutton County|Texas|3972
Swisher County|Texas|7581
Tarrant County|Texas|1945360
Taylor County|Texas|135143
Terrell County|Texas|927
Terry County|Texas|12739
Throckmorton County|Texas|1608
Titus County|Texas|32506
Tom Green County|Texas|116608
Travis County|Texas|1151145
Trinity County|Texas|14224
Tyler County|Texas|21418
Upshur County|Texas|40354
Upton County|Texas|3454
Uvalde County|Texas|27117
Val Verde County|Texas|48974
Van Zandt County|Texas|52910
Victoria County|Texas|91081
Walker County|Texas|69789
Waller County|Texas|46820
Ward County|Texas|11625
Washington County|Texas|34438
Webb County|Texas|266673
Wharton County|Texas|41168
Wheeler County|Texas|5714
Wichita County|Texas|132355
Wilbarger County|Texas|12973
Willacy County|Texas|21903
Williamson County|Texas|489250
Wilson County|Texas|46402
Winkler County|Texas|7821
Wise County|Texas|61638
Wood County|Texas|42852
Yoakum County|Texas|8286
Young County|Texas|18350
Zapata County|Texas|14319
Zavala County|Texas|12267
Beaver County|Utah|6461
Box Elder County|Utah|51518
Cache County|Utah|118343
Carbon County|Utah|20660
Daggett County|Utah|1117
Davis County|Utah|329692
Duchesne County|Utah|20380
Emery County|Utah|10631
Garfield County|Utah|5024
Grand County|Utah|9429
Iron County|Utah|47269
Juab County|Utah|10486
Kane County|Utah|7254
Millard County|Utah|12606
Morgan County|Utah|10608
Piute County|Utah|1484
Rich County|Utah|2293
Salt Lake County|Utah|1091742
San Juan County|Utah|15251
Sanpete County|Utah|28477
Sevier County|Utah|20773
Summit County|Utah|39105
Tooele County|Utah|61598
Uintah County|Utah|36867
Utah County|Utah|560974
Wasatch County|Utah|27714
Washington County|Utah|151948
Wayne County|Utah|2723
Weber County|Utah|240475
Addison County|Vermont|37009
Bennington County|Vermont|36445
Caledonia County|Vermont|30981
Chittenden County|Vermont|160531
Essex County|Vermont|6125
Franklin County|Vermont|48642
Grand Isle County|Vermont|6994
Lamoille County|Vermont|25082
Orange County|Vermont|28859
Orleans County|Vermont|27082
Rutland County|Vermont|60086
Washington County|Vermont|58998
Windham County|Vermont|43714
Windsor County|Vermont|56014
Accomack County|Virginia|33021
Albemarle County|Virginia|104489
Alleghany County|Virginia|15820
Amelia County|Virginia|12855
Amherst County|Virginia|32041
Appomattox County|Virginia|15279
Arlington County|Virginia|226908
Augusta County|Virginia|73862
Bath County|Virginia|4563
Bedford County|Virginia|76583
Bland County|Virginia|6625
Botetourt County|Virginia|33100
Brunswick County|Virginia|16498
Buchanan County|Virginia|23106
Buckingham County|Virginia|16913
Campbell County|Virginia|54885
Caroline County|Virginia|29778
Carroll County|Virginia|29621
Charles CityCounty|Virginia|7023
Charlotte County|Virginia|12225
Chesterfield County|Virginia|332499
Clarke County|Virginia|14423
Craig County|Virginia|5234
Culpeper County|Virginia|49166
Cumberland County|Virginia|9827
Dickenson County|Virginia|15308
Dinwiddie County|Virginia|27859
Essex County|Virginia|11103
Fairfax County|Virginia|1137538
Fauquier County|Virginia|68248
Floyd County|Virginia|15578
Fluvanna County|Virginia|26092
Franklin County|Virginia|56358
Frederick County|Virginia|82377
Giles County|Virginia|16815
Gloucester County|Virginia|37141
Goochland County|Virginia|21936
Grayson County|Virginia|15093
Greene County|Virginia|19031
Greensville County|Virginia|11681
Halifax County|Virginia|35200
Hanover County|Virginia|101918
Henrico County|Virginia|321924
Henry County|Virginia|52081
Highland County|Virginia|2248
Isle of Wight County|Virginia|36007
James CityCounty|Virginia|72583
King and Queen County|Virginia|7175
King George County|Virginia|25371
King William County|Virginia|16186
Lancaster County|Virginia|11044
Lee County|Virginia|24951
Loudoun County|Virginia|363050
Louisa County|Virginia|34348
Lunenburg County|Virginia|12466
Madison County|Virginia|13157
Mathews County|Virginia|8836
Mecklenburg County|Virginia|31192
Middlesex County|Virginia|10696
Montgomery County|Virginia|97244
Nelson County|Virginia|14850
New Kent County|Virginia|20021
Northampton County|Virginia|12121
Northumberland County|Virginia|12251
Nottoway County|Virginia|15579
Orange County|Virginia|35026
Page County|Virginia|23848
Patrick County|Virginia|18264
Pittsylvania County|Virginia|62383
Powhatan County|Virginia|28449
Prince Edward County|Virginia|23074
Prince George County|Virginia|37333
Prince William County|Virginia|446094
Pulaski County|Virginia|34322
Rappahannock County|Virginia|7361
Richmond County|Virginia|8902
Roanoke County|Virginia|93785
Rockbridge County|Virginia|22327
Rockingham County|Virginia|78171
Russell County|Virginia|28023
Scott County|Virginia|22384
Shenandoah County|Virginia|43021
Smyth County|Virginia|31555
Southampton County|Virginia|18059
Spotsylvania County|Virginia|129188
Stafford County|Virginia|139992
Surry County|Virginia|6790
Sussex County|Virginia|11767
Tazewell County|Virginia|43452
Warren County|Virginia|38987
Washington County|Virginia|54729
Westmoreland County|Virginia|17477
Wise County|Virginia|39935
Wythe County|Virginia|29121
York County|Virginia|66342
Alexandria city|Virginia|150575
Bristol city|Virginia|17184
