"Daniels County, Montana","1,793"
"Dawson County, Montana","9,518"
"Deer Lodge County, Montana","9,150"
"Fallon County, Montana","3,108"
"Fergus County, Montana","11,442"
"Flathead County, Montana","94,924"
"Gallatin County, Montana","97,308"
"Garfield County, Montana","1,309"
"Glacier County, Montana","13,696"
"Golden Valley County, Montana",852
"Granite County, Montana","3,209"
"Hill County, Montana","16,596"
"Jefferson County, Montana","11,558"
"Judith Basin County, Montana","1,991"
"Lake County, Montana","29,099"
"Lewis and Clark County, Montana","65,856"
"Liberty County, Montana","2,359"
"Lincoln County, Montana","19,125"
"McCone County, Montana","1,694"
"Madison County, Montana","7,820"
"Meagher County, Montana","1,853"
"Mineral County, Montana","4,257"
"Missoula County, Montana","112,684"
"Musselshell County, Montana","4,589"
"Park County, Montana","15,880"
"Petroleum County, Montana",485
"Phillips County, Montana","4,192"
"Pondera County, Montana","6,219"
"Powder River County, Montana","1,783"
"Powell County, Montana","6,909"
"Prairie County, Montana","1,148"
"Ravalli County, Montana","41,030"
"Richland County, Montana","11,576"
"Roosevelt County, Montana","11,332"
"Rosebud County, Montana","9,326"
"Sanders County, Montana","11,364"
"Sheridan County, Montana","3,696"
"Silver Bow County, Montana","34,680"
"Stillwater County, Montana","9,290"
"Sweet Grass County, Montana","3,665"
"Teton County, Montana","6,064"
"Toole County, Montana","5,150"
"Treasure County, Montana",692
"Valley County, Montana","7,640"
"Wheatland County, Montana","2,102"
"Wibaux County, Montana","1,121"
"Yellowstone County, Montana","155,634"
"Adams County, Nebraska","31,457"
"Antelope County, Nebraska","6,398"
"Arthur County, Nebraska",453
"Banner County, Nebraska",764
"Blaine County, Nebraska",504
"Boone County, Nebraska","5,353"
"Box Butte County, Nebraska","11,340"
"Boyd County, Nebraska","2,033"
"Brown County, Nebraska","2,941"
"Buffalo County, Nebraska","48,224"
"Burt County, Nebraska","6,573"
"Butler County, Nebraska","8,249"
"Cass County, Nebraska","25,524"
"Cedar County, Nebraska","8,610"
"Chase County, Nebraska","3,978"
"Cherry County, Nebraska","5,762"
"Cheyenne County, Nebraska","10,148"
"Clay County, Nebraska","6,315"
"Colfax County, Nebraska","10,504"
"Cuming County, Nebraska","9,027"
"Custer County, Nebraska","10,728"
"Dakota County, Nebraska","20,850"
"Dawes County, Nebraska","9,042"
"Dawson County, Nebraska","24,096"
"Deuel County, Nebraska","1,940"
"Dixon County, Nebraska","5,782"
"Dodge County, Nebraska","36,744"
"Douglas County, Nebraska","543,244"
"Dundy County, Nebraska","1,886"
"Fillmore County, Nebraska","5,661"
"Franklin County, Nebraska","3,076"
"Frontier County, Nebraska","2,705"
"Furnas County, Nebraska","4,888"
"Gage County, Nebraska","21,663"
"Garden County, Nebraska","1,911"
"Garfield County, Nebraska","2,003"
"Gosper County, Nebraska","1,970"
"Grant County, Nebraska",619
"Greeley County, Nebraska","2,482"
"Hall County, Nebraska","61,492"
"Hamilton County, Nebraska","9,135"
"Harlan County, Nebraska","3,492"
"Hayes County, Nebraska",933
"Hitchcock County, Nebraska","2,901"
"Holt County, Nebraska","10,403"
"Hooker County, Nebraska",728
"Howard County, Nebraska","6,362"
"Jefferson County, Nebraska","7,335"
"Johnson County, Nebraska","5,185"
"Kearney County, Nebraska","6,644"
"Keith County, Nebraska","8,121"
"Keya Paha County, Nebraska",810
"Kimball County, Nebraska","3,713"
"Knox County, Nebraska","8,482"
"Lancaster County, Nebraska","301,795"
"Lincoln County, Nebraska","35,815"
"Logan County, Nebraska",750
"Loup County, Nebraska",588
"McPherson County, Nebraska",498
"Madison County, Nebraska","35,174"
"Merrick County, Nebraska","7,766"
"Morrill County, Nebraska","4,862"
"Nance County, Nebraska","3,570"
"Nemaha County, Nebraska","7,175"
"Nuckolls County, Nebraska","4,369"
"Otoe County, Nebraska","15,797"
"Pawnee County, Nebraska","2,702"
"Perkins County, Nebraska","2,891"
"Phelps County, Nebraska","9,187"
"Pierce County, Nebraska","7,202"
"Platte County, Nebraska","32,666"
"Polk County, Nebraska","5,271"
"Red Willow County, Nebraska","10,867"
"Richardson County, Nebraska","8,128"
"Rock County, Nebraska","1,443"
"Saline County, Nebraska","14,252"
"Sarpy County, Nebraska","172,193"
"Saunders County, Nebraska","20,919"
"Scotts Bluff County, Nebraska","36,465"
"Seward County, Nebraska","17,150"
"Sheridan County, Nebraska","5,259"
"Sherman County, Nebraska","3,074"
"Sioux County, Nebraska","1,303"
"Stanton County, Nebraska","6,069"
"Thayer County, Nebraska","5,230"
"Thomas County, Nebraska",687
"Thurston County, Nebraska","6,969"
"Valley County, Nebraska","4,204"
"Washington County, Nebraska","20,258"
"Wayne County, Nebraska","9,431"
"Webster County, Nebraska","3,658"
"Wheeler County, Nebraska",766
"York County, Nebraska","13,917"
"Churchill County, Nevada","23,989"
"Clark County, Nevada","2,069,681"
"Douglas County, Nevada","47,536"
"Elko County, Nevada","52,766"
"Esmeralda County, Nevada",822
"Eureka County, Nevada","2,018"
"Humboldt County, Nevada","17,279"
"Lander County, Nevada","6,009"
"Lincoln County, Nevada","5,184"
"Lyon County, Nevada","51,789"
"Mineral County, Nevada","4,500"
"Nye County, Nevada","42,282"
"Pershing County, Nevada","6,698"
"Storey County, Nevada","3,912"
"Washoe County, Nevada","440,078"
"White Pine County, Nevada","10,034"
"Carson City, Nevada","54,522"
"Belknap County, New Hampshire","60,305"
"Carroll County, New Hampshire","47,399"
"Cheshire County, New Hampshire","76,115"
"Coos County, New Hampshire","31,653"
"Grafton County, New Hampshire","89,658"
"Hillsborough County, New Hampshire","405,184"
"Merrimack County, New Hampshire","147,171"
"Rockingham County, New Hampshire","300,621"
"Strafford County, New Hampshire","125,604"
"Sullivan County, New Hampshire","43,103"
"Atlantic County, New Jersey","275,209"
"Bergen County, New Jersey","933,572"
"Burlington County, New Jersey","449,722"
"Camden County, New Jersey","511,038"
"Cape May County, New Jersey","95,344"
"Cumberland County, New Jersey","157,389"
"Essex County, New Jersey","795,723"
"Gloucester County, New Jersey","290,951"
"Hudson County, New Jersey","669,115"
"Hunterdon County, New Jersey","126,067"
"Mercer County, New Jersey","371,537"
"Middlesex County, New Jersey","836,297"
"Monmouth County, New Jersey","629,279"
"Morris County, New Jersey","499,727"
"Ocean County, New Jersey","586,301"
"Passaic County, New Jersey","508,856"
"Salem County, New Jersey","64,715"
"Somerset County, New Jersey","332,568"
"Sussex County, New Jersey","144,909"
"Union County, New Jersey","552,939"
"Warren County, New Jersey","106,917"
"Bernalillo County, New Mexico","675,551"
"Catron County, New Mexico","3,556"
"Chaves County, New Mexico","65,878"
"Cibola County, New Mexico","27,349"
"Colfax County, New Mexico","12,680"
"Curry County, New Mexico","50,969"
"De Baca County, New Mexico","1,825"
"Doña Ana County, New Mexico","213,676"
"Eddy County, New Mexico","56,395"
"Grant County, New Mexico","29,096"
"Guadalupe County, New Mexico","4,468"
"Harding County, New Mexico",683
"Hidalgo County, New Mexico","4,560"
"Lea County, New Mexico","69,999"
"Lincoln County, New Mexico","19,706"
"Los Alamos County, New Mexico","17,682"
"Luna County, New Mexico","24,673"
"McKinley County, New Mexico","74,098"
"Mora County, New Mexico","4,592"
"Otero County, New Mexico","65,082"
"Quay County, New Mexico","8,501"
"Rio Arriba County, New Mexico","39,777"
"Roosevelt County, New Mexico","19,536"
"Sandoval County, New Mexico","137,608"
"San Juan County, New Mexico","123,785"
"San Miguel County, New Mexico","28,239"
"Santa Fe County, New Mexico","148,164"
"Sierra County, New Mexico","11,325"
"Socorro County, New Mexico","17,310"
"Taos County, New Mexico","33,084"
"Torrance County, New Mexico","15,611"
"Union County, New Mexico","4,297"
"Valencia County, New Mexico","75,817"
"Albany County, New York","308,171"
"Allegany County, New York","47,736"
"Bronx County, New York","1,438,159"
"Broome County, New York","197,349"
"Cattaraugus County, New York","78,600"
"Cayuga County, New York","78,823"
"Chautauqua County, New York","132,053"
"Chemung County, New York","87,770"
"Chenango County, New York","49,426"
"Clinton County, New York","81,632"
"Columbia County, New York","62,122"
"Cortland County, New York","49,024"
"Delaware County, New York","46,581"
"Dutchess County, New York","296,579"
"Erie County, New York","922,835"
"Essex County, New York","38,679"
"Franklin County, New York","51,262"
"Fulton County, New York","54,105"
"Genesee County, New York","59,162"
"Greene County, New York","47,967"
"Hamilton County, New York","4,715"
"Herkimer County, New York","63,744"
"Jefferson County, New York","119,103"
"Kings County, New York","2,621,793"
"Lewis County, New York","27,220"
"Livingston County, New York","64,586"
"Madison County, New York","72,369"
"Monroe County, New York","749,857"
"Montgomery County, New York","49,779"
"Nassau County, New York","1,358,627"
"New York County, New York","1,636,268"
"Niagara County, New York","213,525"
"Oneida County, New York","232,871"
"Onondaga County, New York","468,196"
"Ontario County, New York","109,707"
"Orange County, New York","376,099"
"Orleans County, New York","41,984"
"Oswego County, New York","120,913"
"Otsego County, New York","61,128"
"Putnam County, New York","99,487"
"Queens County, New York","2,321,580"
"Rensselaer County, New York","159,774"
"Richmond County, New York","473,279"
"Rockland County, New York","323,866"
"St. Lawrence County, New York","111,400"
"Saratoga County, New York","224,921"
"Schenectady County, New York","155,735"
"Schoharie County, New York","31,566"
"Schuyler County, New York","18,479"
"Seneca County, New York","34,884"
"Steuben County, New York","98,394"
"Suffolk County, New York","1,502,968"
"Sullivan County, New York","75,943"
"Tioga County, New York","49,870"
"Tompkins County, New York","104,691"
"Ulster County, New York","180,445"
"Warren County, New York","64,973"
"Washington County, New York","62,372"
"Wayne County, New York","92,051"
"Westchester County, New York","972,634"
"Wyoming County, New York","41,188"
"Yates County, New York","25,208"
"Alamance County, North Carolina","155,792"
"Alexander County, North Carolina","37,392"
"Alleghany County, North Carolina","10,879"
"Anson County, North Carolina","25,765"
"Ashe County, North Carolina","27,126"
"Avery County, North Carolina","17,773"
"Beaufort County, North Carolina","47,585"
"Bertie County, North Carolina","20,106"
"Bladen County, North Carolina","34,657"
"Brunswick County, North Carolina","118,836"
"Buncombe County, North Carolina","250,539"
"Burke County, North Carolina","89,486"
"Cabarrus County, North Carolina","192,103"
"Caldwell County, North Carolina","81,484"
"Camden County, North Carolina","10,331"
"Carteret County, North Carolina","68,811"
"Caswell County, North Carolina","23,082"
"Catawba County, North Carolina","154,534"
"Chatham County, North Carolina","68,698"
"Cherokee County, North Carolina","27,141"
"Chowan County, North Carolina","14,572"
"Clay County, North Carolina","10,581"
"Cleveland County, North Carolina","97,076"
"Columbus County, North Carolina","56,953"
"Craven County, North Carolina","104,510"
"Cumberland County, North Carolina","326,328"
"Currituck County, North Carolina","24,976"
"Dare County, North Carolina","35,104"
"Davidson County, North Carolina","164,072"
"Davie County, North Carolina","41,434"
"Duplin County, North Carolina","59,882"
"Durham County, North Carolina","294,460"
"Edgecombe County, North Carolina","54,933"
"Forsyth County, North Carolina","365,298"
"Franklin County, North Carolina","62,860"
"Gaston County, North Carolina","211,127"
"Gates County, North Carolina","11,567"
"Graham County, North Carolina","8,644"
"Granville County, North Carolina","58,500"
"Greene County, North Carolina","21,093"
"Guilford County, North Carolina","512,119"
"Halifax County, North Carolina","52,970"
"Harnett County, North Carolina","126,666"
"Haywood County, North Carolina","59,471"
"Henderson County, North Carolina","111,149"
"Hertford County, North Carolina","24,308"
"Hoke County, North Carolina","51,611"
"Hyde County, North Carolina","5,676"
"Iredell County, North Carolina","166,675"
"Jackson County, North Carolina","40,981"
"Johnston County, North Carolina","181,423"
"Jones County, North Carolina","10,076"
"Lee County, North Carolina","59,662"
"Lenoir County, North Carolina","58,485"
"Lincoln County, North Carolina","79,829"
"McDowell County, North Carolina","44,965"
"Macon County, North Carolina","33,875"
"Madison County, North Carolina","21,157"
"Martin County, North Carolina","23,454"
"Mecklenburg County, North Carolina","1,012,539"
"Mitchell County, North Carolina","15,311"
"Montgomery County, North Carolina","27,395"
"Moore County, North Carolina","93,077"
"Nash County, North Carolina","94,357"
"New Hanover County, North Carolina","216,298"
"Northampton County, North Carolina","20,463"
"Onslow County, North Carolina","187,589"
"Orange County, North Carolina","140,420"
"Pamlico County, North Carolina","12,948"
"Pasquotank County, North Carolina","39,787"
"Pender County, North Carolina","56,250"
"Perquimans County, North Carolina","13,466"
"Person County, North Carolina","39,132"
"Pitt County, North Carolina","175,354"
"Polk County, North Carolina","20,357"
"Randolph County, North Carolina","142,778"
"Richmond County, North Carolina","45,733"
"Robeson County, North Carolina","134,760"
"Rockingham County, North Carolina","91,696"
"Rowan County, North Carolina","138,630"
"Rutherford County, North Carolina","66,600"
"Sampson County, North Carolina","64,050"
"Scotland County, North Carolina","35,576"
"Stanly County, North Carolina","60,600"
"Stokes County, North Carolina","46,419"
"Surry County, North Carolina","72,968"
"Swain County, North Carolina","14,274"
"Transylvania County, North Carolina","33,045"
"Tyrrell County, North Carolina","4,115"
"Union County, North Carolina","218,568"
"Vance County, North Carolina","44,614"
"Wake County, North Carolina","998,691"
"Warren County, North Carolina","20,231"
"Washington County, North Carolina","12,570"
"Watauga County, North Carolina","52,560"
"Wayne County, North Carolina","124,456"
"Wilkes County, North Carolina","68,838"
"Wilson County, North Carolina","81,401"
"Yadkin County, North Carolina","37,792"
"Yancey County, North Carolina","17,614"
"Adams County, North Dakota","2,384"
"Barnes County, North Dakota","11,144"
"Benson County, North Dakota","6,833"
"Billings County, North Dakota",901
"Bottineau County, North Dakota","6,650"
"Bowman County, North Dakota","3,247"
"Burke County, North Dakota","2,245"
"Burleigh County, North Dakota","90,503"
"Cass County, North Dakota","167,005"
"Cavalier County, North Dakota","3,855"
"Dickey County, North Dakota","5,150"
"Divide County, North Dakota","2,432"
"Dunn County, North Dakota","4,399"
"Eddy County, North Dakota","2,377"
"Emmons County, North Dakota","3,422"
"Foster County, North Dakota","3,362"
"Golden Valley County, North Dakota","1,825"
"Grand Forks County, North Dakota","70,138"
"Grant County, North Dakota","2,361"
"Griggs County, North Dakota","2,319"
"Hettinger County, North Dakota","2,660"
"Kidder County, North Dakota","2,424"
"LaMoure County, North Dakota","4,149"
"Logan County, North Dakota","1,944"
"McHenry County, North Dakota","5,988"
"McIntosh County, North Dakota","2,801"
"McKenzie County, North Dakota","10,996"
"McLean County, North Dakota","9,578"
"Mercer County, North Dakota","8,746"
"Morton County, North Dakota","29,822"
"Mountrail County, North Dakota","9,782"
"Nelson County, North Dakota","3,045"
"Oliver County, North Dakota","1,850"
"Pembina County, North Dakota","7,128"
"Pierce County, North Dakota","4,404"
"Ramsey County, North Dakota","11,564"
"Ransom County, North Dakota","5,446"
"Renville County, North Dakota","2,587"
"Richland County, North Dakota","16,432"
"Rolette County, North Dakota","14,616"
"Sargent County, North Dakota","3,931"
"Sheridan County, North Dakota","1,326"
"Sioux County, North Dakota","4,422"
"Slope County, North Dakota",765
"Stark County, North Dakota","30,372"
"Steele County, North Dakota","1,955"
"Stutsman County, North Dakota","21,129"
"Towner County, North Dakota","2,310"
"Traill County, North Dakota","8,082"
"Walsh County, North Dakota","10,970"
"Ward County, North Dakota","69,384"
"Wells County, North Dakota","4,192"
"Williams County, North Dakota","32,130"
"Adams County, Ohio","28,129"
"Allen County, Ohio","105,040"
"Ashland County, Ohio","53,035"
"Ashtabula County, Ohio","99,175"
"Athens County, Ohio","64,713"
"Auglaize County, Ohio","45,841"
"Belmont County, Ohio","69,461"
"Brown County, Ohio","44,116"
"Butler County, Ohio","374,158"
"Carroll County, Ohio","28,187"
"Champaign County, Ohio","39,128"
"Clark County, Ohio","136,554"
"Clermont County, Ohio","201,560"
"Clinton County, Ohio","41,835"
"Columbiana County, Ohio","105,686"
"Coshocton County, Ohio","36,516"
"Crawford County, Ohio","42,480"
"Cuyahoga County, Ohio","1,259,828"
"Darke County, Ohio","52,196"
"Defiance County, Ohio","38,510"
"Delaware County, Ohio","189,113"
"Erie County, Ohio","75,828"
"Fairfield County, Ohio","150,381"
"Fayette County, Ohio","28,800"
"Franklin County, Ohio","1,231,393"
"Fulton County, Ohio","42,580"
"Gallia County, Ohio","30,397"
"Geauga County, Ohio","94,295"
"Greene County, Ohio","163,820"
"Guernsey County, Ohio","39,590"
"Hamilton County, Ohio","806,631"
"Hancock County, Ohio","75,337"
"Hardin County, Ohio","31,796"
"Harrison County, Ohio","15,543"
"Henry County, Ohio","27,937"
"Highland County, Ohio","43,045"
"Hocking County, Ohio","28,725"
"Holmes County, Ohio","43,898"
"Huron County, Ohio","58,714"
"Jackson County, Ohio","32,748"
"Jefferson County, Ohio","67,694"
"Knox County, Ohio","61,167"
"Lake County, Ohio","229,230"
"Lawrence County, Ohio","61,623"
"Licking County, Ohio","169,390"
"Logan County, Ohio","45,507"
"Lorain County, Ohio","304,216"
"Lucas County, Ohio","435,286"
"Madison County, Ohio","43,918"
"Mahoning County, Ohio","233,204"
"Marion County, Ohio","65,720"
"Medina County, Ohio","176,029"
"Meigs County, Ohio","23,331"
"Mercer County, Ohio","40,831"
"Miami County, Ohio","103,900"
"Monroe County, Ohio","14,465"
"Montgomery County, Ohio","533,116"
"Morgan County, Ohio","14,843"
"Morrow County, Ohio","35,152"
"Muskingum County, Ohio","85,818"
"Noble County, Ohio","14,363"
"Ottawa County, Ohio","41,154"
"Paulding County, Ohio","18,989"
"Perry County, Ohio","35,812"
"Pickaway County, Ohio","56,876"
"Pike County, Ohio","28,256"
"Portage County, Ohio","161,882"
"Preble County, Ohio","41,586"
"Putnam County, Ohio","34,171"
"Richland County, Ohio","121,942"
"Ross County, Ohio","77,159"
"Sandusky County, Ohio","60,179"
"Scioto County, Ohio","77,258"
"Seneca County, Ohio","55,669"
"Shelby County, Ohio","48,951"
"Stark County, Ohio","375,736"
"Summit County, Ohio","541,943"
"Trumbull County, Ohio","205,175"
"Tuscarawas County, Ohio","92,788"
"Union County, Ohio","53,776"
"Van Wert County, Ohio","28,462"
"Vinton County, Ohio","13,234"
"Warren County, Ohio","221,659"
"Washington County, Ohio","61,213"
"Wayne County, Ohio","115,537"
"Williams County, Ohio","37,291"
"Wood County, Ohio","129,590"
"Wyandot County, Ohio","22,353"
"Adair County, Oklahoma","22,186"
"Alfalfa County, Oklahoma","5,790"
"Atoka County, Oklahoma","13,796"
"Beaver County, Oklahoma","5,486"
"Beckham County, Oklahoma","23,691"
"Blaine County, Oklahoma","9,917"
"Bryan County, Oklahoma","44,486"
"Caddo County, Oklahoma","29,317"
"Canadian County, Oklahoma","129,582"
"Carter County, Oklahoma","48,821"
"Cherokee County, Oklahoma","48,341"
"Choctaw County, Oklahoma","15,161"
"Cimarron County, Oklahoma","2,294"
"Cleveland County, Oklahoma","269,908"
"Coal County, Oklahoma","5,807"
"Comanche County, Oklahoma","125,033"
"Cotton County, Oklahoma","6,150"
"Craig County, Oklahoma","14,582"
"Creek County, Oklahoma","70,632"
"Custer County, Oklahoma","29,500"
"Delaware County, Oklahoma","41,446"
"Dewey County, Oklahoma","4,914"
"Ellis County, Oklahoma","4,150"
"Garfield County, Oklahoma","63,091"
"Garvin County, Oklahoma","27,561"
"Grady County, Oklahoma","53,854"
"Grant County, Oklahoma","4,501"
"Greer County, Oklahoma","6,151"
"Harmon County, Oklahoma","2,798"
"Harper County, Oklahoma","3,812"
"Haskell County, Oklahoma","12,896"
"Hughes County, Oklahoma","13,806"
"Jackson County, Oklahoma","25,998"
"Jefferson County, Oklahoma","6,292"
"Johnston County, Oklahoma","11,103"
"Kay County, Oklahoma","45,478"
"Kingfisher County, Oklahoma","15,532"
"Kiowa County, Oklahoma","9,336"
"Latimer County, Oklahoma","10,693"
"Le Flore County, Oklahoma","49,761"
"Lincoln County, Oklahoma","34,619"
"Logan County, Oklahoma","45,276"
"Love County, Oklahoma","9,773"
"McClain County, Oklahoma","37,313"
"McCurtain County, Oklahoma","33,050"
"McIntosh County, Oklahoma","20,088"
"Major County, Oklahoma","7,750"
"Marshall County, Oklahoma","16,182"
"Mayes County, Oklahoma","40,816"
"Murray County, Oklahoma","13,803"
"Muskogee County, Oklahoma","69,966"
"Noble County, Oklahoma","11,494"
"Nowata County, Oklahoma","10,524"
"Okfuskee County, Oklahoma","12,186"
"Oklahoma County, Oklahoma","766,215"
"Okmulgee County, Oklahoma","39,095"
"Osage County, Oklahoma","47,981"
"Ottawa County, Oklahoma","32,105"
"Pawnee County, Oklahoma","16,401"
"Payne County, Oklahoma","80,264"
"Pittsburg County, Oklahoma","44,626"
"Pontotoc County, Oklahoma","38,005"
"Pottawatomie County, Oklahoma","71,811"
"Pushmataha County, Oklahoma","11,125"
"Roger Mills County, Oklahoma","3,761"
"Rogers County, Oklahoma","89,815"
"Seminole County, Oklahoma","25,421"
"Sequoyah County, Oklahoma","41,358"
"Stephens County, Oklahoma","44,493"
"Texas County, Oklahoma","21,853"
"Tillman County, Oklahoma","7,628"
"Tulsa County, Oklahoma","629,598"
"Wagoner County, Oklahoma","75,702"
"Washington County, Oklahoma","51,937"
"Washita County, Oklahoma","11,547"
"Woods County, Oklahoma","9,288"
"Woodward County, Oklahoma","21,529"
"Baker County, Oregon","16,059"
"Benton County, Oregon","86,316"
"Clackamas County, Oregon","394,972"
"Clatsop County, Oregon","37,474"
"Columbia County, Oregon","49,459"
"Coos County, Oregon","62,475"
"Crook County, Oregon","20,998"
"Curry County, Oregon","22,335"
"Deschutes County, Oregon","170,388"
"Douglas County, Oregon","106,972"
"Gilliam County, Oregon","1,932"
"Grant County, Oregon","7,180"
"Harney County, Oregon","7,126"
"Hood River County, Oregon","22,885"
"Jackson County, Oregon","210,287"
"Jefferson County, Oregon","22,192"
"Josephine County, Oregon","83,599"
"Klamath County, Oregon","65,455"
"Lake County, Oregon","7,838"
"Lane County, Oregon","358,337"
"Lincoln County, Oregon","46,406"
"Linn County, Oregon","119,356"
"Malheur County, Oregon","30,359"
"Marion County, Oregon","326,110"
"Morrow County, Oregon","11,187"
"Multnomah County, Oregon","776,712"
"Polk County, Oregon","77,916"
"Sherman County, Oregon","1,710"
"Tillamook County, Oregon","25,342"
"Umatilla County, Oregon","76,705"
"Union County, Oregon","25,691"
"Wallowa County, Oregon","6,820"
"Wasco County, Oregon","25,515"
"Washington County, Oregon","562,998"
"Wheeler County, Oregon","1,375"
"Yamhill County, Oregon","101,758"
"Adams County, Pennsylvania","101,714"
"Allegheny County, Pennsylvania","1,231,255"
"Armstrong County, Pennsylvania","67,785"
"Beaver County, Pennsylvania","169,392"
"Bedford County, Pennsylvania","48,946"
"Berks County, Pennsylvania","413,691"
"Blair County, Pennsylvania","125,955"
"Bradford County, Pennsylvania","61,784"
"Bucks County, Pennsylvania","626,685"
"Butler County, Pennsylvania","185,943"
"Cambria County, Pennsylvania","137,732"
"Cameron County, Pennsylvania","4,805"
"Carbon County, Pennsylvania","64,441"
"Centre County, Pennsylvania","158,742"
"Chester County, Pennsylvania","512,784"
"Clarion County, Pennsylvania","38,821"
"Clearfield County, Pennsylvania","81,191"
"Clinton County, Pennsylvania","39,745"
"Columbia County, Pennsylvania","67,122"
"Crawford County, Pennsylvania","87,175"
"Cumberland County, Pennsylvania","243,762"
"Dauphin County, Pennsylvania","271,453"
"Delaware County, Pennsylvania","562,960"
"Elk County, Pennsylvania","31,194"
"Erie County, Pennsylvania","278,443"
"Fayette County, Pennsylvania","134,086"
"Forest County, Pennsylvania","7,518"
"Franklin County, Pennsylvania","152,892"
"Fulton County, Pennsylvania","14,632"
"Greene County, Pennsylvania","37,843"
"Huntingdon County, Pennsylvania","45,750"
"Indiana County, Pennsylvania","87,706"
"Jefferson County, Pennsylvania","44,638"
"Juniata County, Pennsylvania","24,796"
"Lackawanna County, Pennsylvania","212,719"
"Lancaster County, Pennsylvania","533,320"
"Lawrence County, Pennsylvania","88,771"
"Lebanon County, Pennsylvania","136,359"
"Lehigh County, Pennsylvania","357,823"
"Luzerne County, Pennsylvania","318,829"
"Lycoming County, Pennsylvania","116,508"
"McKean County, Pennsylvania","42,554"
"Mercer County, Pennsylvania","114,884"
"Mifflin County, Pennsylvania","46,552"
"Monroe County, Pennsylvania","166,314"
"Montgomery County, Pennsylvania","816,857"
"Montour County, Pennsylvania","18,641"
"Northampton County, Pennsylvania","300,654"
"Northumberland County, Pennsylvania","93,944"
"Perry County, Pennsylvania","45,634"
"Philadelphia County, Pennsylvania","1,560,297"
"Pike County, Pennsylvania","56,191"
"Potter County, Pennsylvania","17,206"
"Schuylkill County, Pennsylvania","145,797"
"Snyder County, Pennsylvania","40,323"
"Somerset County, Pennsylvania","76,218"
"Sullivan County, Pennsylvania","6,339"
"Susquehanna County, Pennsylvania","41,920"
"Tioga County, Pennsylvania","42,274"
"Union County, Pennsylvania","44,874"
"Venango County, Pennsylvania","53,529"
"Warren County, Pennsylvania","40,703"
"Washington County, Pennsylvania","208,187"
"Wayne County, Pennsylvania","51,401"
"Westmoreland County, Pennsylvania","359,320"
"Wyoming County, Pennsylvania","28,131"
"York County, Pennsylvania","440,755"
"Bristol County, Rhode Island","49,060"
"Kent County, Rhode Island","165,128"
"Newport County, Rhode Island","82,358"
"Providence County, Rhode Island","631,974"
"Washington County, Rhode Island","126,653"
"Abbeville County, South Carolina","24,965"
"Aiken County, South Carolina","164,753"
"Allendale County, South Carolina","9,695"
"Anderson County, South Carolina","192,810"
"Bamberg County, South Carolina","15,182"
"Barnwell County, South Carolina","21,959"
"Beaufort County, South Carolina","175,852"
"Berkeley County, South Carolina","198,205"
"Calhoun County, South Carolina","14,878"
"Charleston County, South Carolina","381,015"
"Cherokee County, South Carolina","56,024"
"Chester County, South Carolina","32,337"
"Chesterfield County, South Carolina","46,125"
"Clarendon County, South Carolina","34,113"
"Colleton County, South Carolina","37,771"
"Darlington County, South Carolina","67,799"
"Dillon County, South Carolina","31,127"
"Dorchester County, South Carolina","148,469"
"Edgefield County, South Carolina","26,553"
"Fairfield County, South Carolina","22,976"
"Florence County, South Carolina","139,231"
"Georgetown County, South Carolina","60,773"
"Greenville County, South Carolina","482,752"
"Greenwood County, South Carolina","69,520"
"Hampton County, South Carolina","20,405"
"Horry County, South Carolina","298,832"
"Jasper County, South Carolina","27,170"
"Kershaw County, South Carolina","63,161"
"Lancaster County, South Carolina","83,160"
"Laurens County, South Carolina","66,533"
"Lee County, South Carolina","18,343"
"Lexington County, South Carolina","277,888"
"McCormick County, South Carolina","9,846"
"Marion County, South Carolina","31,933"
"Marlboro County, South Carolina","27,924"
"Newberry County, South Carolina","37,783"
"Oconee County, South Carolina","75,192"
"Orangeburg County, South Carolina","90,090"
"Pickens County, South Carolina","120,368"
"Richland County, South Carolina","401,566"
"Saluda County, South Carolina","20,026"
"Spartanburg County, South Carolina","293,542"
"Sumter County, South Carolina","107,919"
"Union County, South Carolina","27,876"
"Williamsburg County, South Carolina","32,695"
"York County, South Carolina","245,346"
"Aurora County, South Dakota","2,745"
"Beadle County, South Dakota","18,169"
"Bennett County, South Dakota","3,430"
"Bon Homme County, South Dakota","7,023"
"Brookings County, South Dakota","33,314"
"Brown County, South Dakota","38,408"
"Brule County, South Dakota","5,309"
"Buffalo County, South Dakota","2,077"
"Butte County, South Dakota","10,298"
"Campbell County, South Dakota","1,386"
"Charles Mix County, South Dakota","9,287"
"Clark County, South Dakota","3,645"
"Clay County, South Dakota","13,932"
"Codington County, South Dakota","27,938"
"Corson County, South Dakota","4,182"
"Custer County, South Dakota","8,445"
"Davison County, South Dakota","19,885"
"Day County, South Dakota","5,588"
"Deuel County, South Dakota","4,312"
"Dewey County, South Dakota","5,662"
"Douglas County, South Dakota","2,973"
"Edmunds County, South Dakota","3,983"
"Fall River County, South Dakota","6,845"
"Faulk County, South Dakota","2,357"
"Grant County, South Dakota","7,241"
"Gregory County, South Dakota","4,217"
"Haakon County, South Dakota","1,847"
"Hamlin County, South Dakota","5,989"
"Hand County, South Dakota","3,345"
"Hanson County, South Dakota","3,419"
"Harding County, South Dakota","1,250"
"Hughes County, South Dakota","17,642"
"Hutchinson County, South Dakota","7,200"
